ID,hid,Ymean,MagpieData avg_dev GSvolume_pa,MatscholarElementData mean embedding 54,MatscholarElementData std_dev embedding 116,MatscholarElementData std_dev embedding 155,MatscholarElementData mean embedding 4,PymatgenData mean mendeleev_no,MatscholarElementData std_dev embedding 136,MatscholarElementData std_dev embedding 153,MatscholarElementData mean embedding 140,MatscholarElementData mean embedding 170,MatscholarElementData std_dev embedding 71,MagpieData mean CovalentRadius,MatscholarElementData range embedding 71,MagpieData avg_dev CovalentRadius,MagpieData avg_dev Row,MatscholarElementData mean embedding 49,MatscholarElementData mean embedding 5,MatscholarElementData std_dev embedding 198,MatscholarElementData std_dev embedding 118,MatscholarElementData std_dev embedding 72,MatscholarElementData mean embedding 97,MatscholarElementData mean embedding 82,MatscholarElementData std_dev embedding 177,MatscholarElementData mean embedding 39,MatscholarElementData mean embedding 163,MatscholarElementData mean embedding 14,MatscholarElementData minimum embedding 75,MatscholarElementData std_dev embedding 172,MatscholarElementData std_dev embedding 125,MatscholarElementData mean embedding 167,H1N4H1,H1N3H1,H1N3C3,N3C3N3,N3C3H1,H1C3C3,C3C3N3,C3N3C3,H1C4H1,H1C4C4,C4C4C4,C4C4N4,H1C4N4,C4N4H1,N4N3H1,H1N4N3,C4N4C4,H1N4O2,N4O2H1,C3C4H1,C4C3N3,Ystd,selector1,selector2,prop_value
325,133,4.802175,5.222933884297522,0.0199814843521876,0.0613340883855867,0.0801150693083104,0.0619424923577091,100.36363636363636,0.0184709217541092,0.071822055080556,-0.0136693279385905,-0.0487865080887621,0.0782361511343485,55.18181818181818,0.1551971994340419,21.983471074380173,0.743801652892562,-0.0374392294748262,-0.0122075733644041,0.0373641517909442,0.0757144155901367,0.017627291255351,-0.0486867656423287,0.0176647358404641,0.0308696722286657,0.0168767006729136,-0.0753167727115479,-0.1211219490929083,-0.0514380000531673,0.0691207745784963,0.0266056400771385,0.0017016817900267,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.3544572863648634,0,1,0.3544572863648634
326,134,5.5909,4.538636363636363,0.0132236479019576,0.0525830202626898,0.0762362043245052,0.0680044378069314,100.27272727272728,0.0196995921018028,0.0716359027307645,-0.008890046081929,-0.0537336719307032,0.0798546745832607,55.81818181818182,0.1551971994340419,22.561983471074377,0.8264462809917354,-0.032148483463309,-0.0160602461546659,0.0377235300844703,0.0659345451629565,0.0122447709917719,-0.0542227930220013,0.0139681810767135,0.0269413312616243,0.0228108916939659,-0.0825392361730337,-0.1178678673776713,-0.0240005999803543,0.0548915067914154,0.0386108827436584,0.0025399090214209,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.3374906686540704,0,1,0.3374906686540704
327,135,4.01388,7.135950413223141,0.027255129428919,0.0702314306707544,0.0634443376208279,0.0604328557171604,99.63636363636364,0.0151994005635912,0.0747883292921212,0.0130267996679652,-0.0692754259163683,0.0333418827321791,65.72727272727273,0.0723572075366973,31.570247933884296,0.9090909090909092,-0.0680088563398881,-0.0335719558325679,0.0361735422423441,0.0705005206169749,0.0229627983508311,-0.0827534733848138,0.0233597733842378,0.0409642902342319,0.0129526006904515,-0.0452652262015776,-0.1271874389865181,-0.0460110008716583,0.0553468483737295,0.0589227943230669,0.0241856725293804,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.7712291024361336,0,1,0.7712291024361336
328,136,3.6689909090909087,8.2147520661157,0.0347593203398653,0.0822789136049955,0.0679381477653455,0.0537077103826132,99.54545454545456,0.0155511681187335,0.074913714909776,0.0108154996890913,-0.0667698986151001,0.0321373583365017,67.45454545454545,0.0678971074521541,33.140495867768585,1.0247933884297522,-0.0630185658281499,-0.0305007285523143,0.031967302836082,0.077182073111996,0.0291392909464298,-0.0711627917533571,0.0262745190835134,0.0451922366297082,0.0116335187445987,-0.0417776717381043,-0.1278575753623789,-0.0514380000531673,0.061448810437103,0.0602412178293736,0.0173506635156544,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.4876604258181002,0,1,0.4876604258181002
329,137,4.295544444444444,7.615991735537188,0.0280014838896353,0.0770154577173732,0.0659053624974523,0.0597696558318354,99.45454545454544,0.0190300372332629,0.0747919074378501,0.0155947815457528,-0.0717170624570413,0.0431663912702256,68.0909090909091,0.1095980964601039,33.71900826446281,1.140495867768595,-0.0577278198166327,-0.0343534013425762,0.0323090407128694,0.0682898304283977,0.0224245605414931,-0.0766988191330297,0.0225779643197628,0.0406220769281617,0.017567709765651,-0.0490001351995901,-0.1246034936471418,-0.0460110008716583,0.0556791418560442,0.0623876487295461,0.0181888907470486,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.2964243415743345,0,1,0.2964243415743345
330,138,3.2841454545454543,8.75479338842975,0.033944584429264,0.0721254237855473,0.0686313993501368,0.0470312288538976,99.36363636363636,0.009860542660064,0.0907916424999951,-0.0117127280258996,-0.0623836635865948,0.0312558598040037,70.63636363636364,0.0723572075366973,36.03305785123967,1.2561983471074385,-0.0757306678728623,-0.0277438285675915,0.052879822997476,0.0825128556930934,0.0210348519025957,-0.0752744485031474,0.0409021945246918,0.0349913927492085,0.0059649994258176,-0.0736871194094419,-0.1179153695702552,-0.1150031089782714,0.0536002541922538,0.0536970285719173,0.0105889891274273,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.5576533912093361,0,1,0.5576533912093361
331,139,2.9539833333333334,9.944214876033056,0.0414487753402103,0.0836796074728525,0.0733116759906133,0.0403060835193503,99.27272727272728,0.0103100055471952,0.0905901350312906,-0.0139240280047736,-0.0598781362853267,0.0307395301308326,72.36363636363636,0.0678971074521541,38.099173553719005,1.3719008264462809,-0.0707403773611242,-0.0246726012873378,0.0535306052625549,0.0875004081816435,0.0274715163460229,-0.0636837668716907,0.0438169402239674,0.0388915569468813,0.0046459174799648,-0.0701995649459687,-0.118585505946116,-0.1150031089782714,0.0600650728855873,0.0547345859038509,0.0037539801137013,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.5659438148042185,0,1,0.5659438148042185
332,140,3.5203875,9.345454545454542,0.0346909388899803,0.0785629400353406,0.0703083429980525,0.0463680289685726,99.1818181818182,0.0146097523824269,0.0906680499591817,-0.0091447461481121,-0.0648253001272678,0.0429526009974272,73.0,0.1095980964601039,38.90909090909091,1.487603305785124,-0.0654496313496069,-0.0285252740775996,0.0538748174430583,0.0809740616008715,0.0207089865553585,-0.0692197942513633,0.0401203854602168,0.0345055776919715,0.010580108501017,-0.0774220284074544,-0.115331424230879,-0.1150031089782714,0.053827205822963,0.0577784717955954,0.0045922073450955,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.2917382948441486,0,1,0.2917382948441486
333,141,2.6617818181818182,13.452892561983472,0.0368460472673177,0.0843990967495127,0.0832383152126154,0.0517486452379009,99.0909090909091,0.0047913379066845,0.1163130224196325,-0.025177028030157,-0.0520675351673906,0.0369634038769032,75.81818181818181,0.0723572075366973,42.49586776859504,1.603305785123967,-0.0864436910911039,-0.0321729735217311,0.1106005540521557,0.0769639709091649,0.0334894225671274,-0.0544598198665136,0.0306856928985904,0.0406722591383699,-0.0027625449848445,-0.0558051265437494,-0.12734916806221,-0.0253896992653608,0.0807004311651176,0.0309503562881229,-0.0117260460233823,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.4551355574291725,0,1,0.4551355574291725
334,142,2.3543818181818184,14.642314049586776,0.044350238178264,0.0931845301191908,0.0880918328003615,0.0450234999033537,99.0,0.0053961983516104,0.1158552310771751,-0.027388328009031,-0.0495620078661225,0.0352083380126762,77.54545454545455,0.0678971074521541,44.69421487603306,1.7190082644628102,-0.0814534005793658,-0.0291017462414774,0.1140593681873585,0.0826045077705189,0.0386540558701164,-0.0428691382350569,0.033600438597866,0.0448873165332564,-0.0040816269306973,-0.0523175720802762,-0.1280193044380708,-0.0514380000531673,0.0833717433523049,0.0236583886300632,-0.0185610550371083,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.5613182017682695,0,1,0.5613182017682695
335,143,2.865611111111111,14.043553719008264,0.037592401728034,0.0889202443854858,0.0834779716946476,0.0510854453525759,98.9090909090909,0.0106982820149431,0.1160919749613909,-0.0226090461523695,-0.0545091717080636,0.0447134296985537,78.18181818181819,0.1095980964601039,45.50413223140496,1.8347107438016528,-0.0761626545678485,-0.0329544190317392,0.1143518839181659,0.0751740691372846,0.0322454996742961,-0.0484051656147295,0.0299038838341154,0.0403241157866957,0.0018525640903548,-0.059540035541762,-0.1247652227228338,-0.0253896992653608,0.0818810418877074,0.0425408962005431,-0.0177228278057141,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.2632126157901842,0,1,0.2632126157901842
336,144,5.39175,3.7839814814814816,0.0058921463787555,0.0371469508902267,0.0756455845773047,0.0738037344482209,100.22222222222224,0.0196488408694773,0.0670364470480056,-0.0059865448468675,-0.0498862655626402,0.0873609509820034,54.0,0.1596572995185852,20.444444444444443,0.6913580246913579,-0.0410139904254012,-0.0115295114616552,0.0346208197296976,0.0658672096206348,0.0079770805533683,-0.0554650792231162,0.0205627656283064,0.02626573208145,0.017027811664674,-0.0851454888987872,-0.1149641474088033,-0.0240005999803543,0.0596771902021035,0.0299138980845076,0.0062737222243514,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732363663677117,0,1,0.6732363663677117
337,145,4.925366666666667,5.560771604938271,0.015063935269912,0.0658837103038143,0.0814525624240289,0.0655841123726632,100.11111111111111,0.0196433998389794,0.0674548707465871,-0.0086892448210467,-0.0468239544166459,0.0835233810174373,56.11111111111112,0.1551971994340419,22.320987654320987,0.7901234567901234,-0.0349147464666101,-0.007775789230234,0.0338876060498371,0.0753266310174705,0.0184888787048647,-0.0412986905624469,0.0241252325940877,0.0320485825878696,0.0154156003975205,-0.0808829223323199,-0.1157832029792997,-0.0514380000531673,0.0727240633101777,0.0271437646552997,-0.0020801776813136,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251325154597253,0,1,0.0251325154597253
338,146,5.80965,4.666327160493828,0.0068043573862976,0.0562087361910317,0.0767061198138121,0.0729931568106015,100.0,0.0207771138000132,0.067144834686528,-0.0028479003295716,-0.0528704880012406,0.084586336955831,56.88888888888889,0.1551971994340419,23.01234567901234,0.8888888888888888,-0.0284482791192001,-0.012484611529443,0.0344618177387951,0.0625401074193667,0.0126978938278809,-0.0480649462487134,0.0196072212161703,0.0254536469986306,0.0226685005343622,-0.0897103776741359,-0.1118059919940099,-0.0240005999803543,0.0558506556103169,0.0409458662793029,-0.0010556777318318,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731855518528073,0,1,0.0731855518528073
339,147,3.72055,7.841296296296296,0.0239539459192504,0.0752536560277645,0.0602332022047793,0.0637390009231037,99.22222222222224,0.0161954122602164,0.0714766761319569,0.0239393555869658,-0.0718659650948312,0.0307663596192963,69.0,0.0723572075366973,33.77777777777778,1.0123456790123455,-0.0722776237461302,-0.0338878122468789,0.0317296143786944,0.0689084444014028,0.0248297463695687,-0.082935777803262,0.0310858340364777,0.0405887469140314,0.0106194781967335,-0.0441532543756895,-0.1231965795159339,-0.0460110008716583,0.049482335961488,0.0627088917075656,0.0254002554445629,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1665140569234471,0,1,1.1665140569234471
340,148,3.674,9.110432098765427,0.0331257348104069,0.0868684803489762,0.0656095294201957,0.055519378847546,99.11111111111111,0.0166407836890614,0.0717161148734007,0.0212366556127866,-0.0688036539488368,0.0296536245973378,71.1111111111111,0.0678971074521541,35.679012345679006,1.1358024691358024,-0.0661783797873391,-0.0301340900154577,0.027852646456731,0.0773585437380739,0.0320467137672143,-0.0687693891425927,0.034648301002259,0.0474994376028096,0.0090072669295801,-0.0398906878092222,-0.1240156350864304,-0.0514380000531673,0.0558524412744087,0.064949779638422,0.017046355538898,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281576248771051,0,1,0.7281576248771051
341,149,4.2422,8.471543209876543,0.0248661569267925,0.0812743024519861,0.0637314459529434,0.0629284232854843,99.0,0.0208376363398451,0.0715145570960518,0.0270780001042617,-0.0748501875334315,0.0439391983454924,71.8888888888889,0.1095980964601039,36.543209876543216,1.2592592592592593,-0.0597119124399291,-0.0348429123146666,0.0284146999184749,0.0660364470349341,0.0237650983025769,-0.0755356448288593,0.0301302896243416,0.040327289627301,0.0162601670664217,-0.0487181431510382,-0.1200384241011407,-0.0460110008716583,0.0510233918583359,0.0660987188846984,0.0180708554883797,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126222140798026,0,1,0.7126222140798026
342,150,3.479325,9.686666666666667,0.0321299464752276,0.0772836266965792,0.0671713432594409,0.0473592347568935,98.88888888888889,0.0104800994160323,0.091867109156011,-0.0062978449277579,-0.0634427000251081,0.0271807020963584,75.0,0.0723572075366973,40.0,1.3827160493827158,-0.0817153933975431,-0.0267645455896854,0.0490509979949399,0.0837260666009918,0.0227073528119815,-0.0737947473923365,0.0525265709859215,0.0341262484159671,0.0020790766510698,-0.0788911238519681,-0.1118640502293904,-0.1150031089782714,0.0474985703383443,0.0570566465336919,0.0087820868421759,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4824296796770834,0,1,0.4824296796770834
343,151,3.2046666666666668,10.955802469135802,0.0413017353663841,0.0883138839762454,0.0728067126664754,0.0391396126813358,98.77777777777776,0.0110361972376938,0.0915961068919846,-0.0090005449019372,-0.0603803888791137,0.0272528688640582,77.1111111111111,0.0678971074521541,42.34567901234568,1.5061728395061729,-0.075616149438752,-0.0230108233582642,0.052109424347384,0.0896395898559665,0.030191694678572,-0.0596283587316672,0.0560890379517028,0.0407158111616439,0.0004668653839164,-0.0746285572855009,-0.1126831057998869,-0.1150031089782714,0.0544126129025353,0.0589389239038189,0.0004281869365109,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136886038976193,0,1,0.7136886038976193
344,152,3.7770666666666655,10.316913580246911,0.0330421574827697,0.0828934359938109,0.0693978349595981,0.0465486571192741,98.66666666666669,0.0160969932719961,0.0917066722570908,-0.003159200410462,-0.0664269224637084,0.0435837211542022,77.8888888888889,0.1095980964601039,43.20987654320989,1.6296296296296295,-0.069149682091342,-0.0277196456574731,0.0526289095064299,0.0818925555023162,0.021916373674532,-0.0663946144179337,0.0515710265737854,0.0336834149611556,0.007719765520758,-0.0834560126273168,-0.1087058948145972,-0.1150031089782714,0.0489080653319905,0.0611941591927945,0.0014526868859926,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691784024583115,0,1,0.4691784024583115
345,153,2.9148333333333336,14.699629629629635,0.0356761788328488,0.0904286987673121,0.0852821715983484,0.0531249658928977,98.55555555555556,0.0050101849962952,0.121875208601669,-0.0227542115996281,-0.0508340986238585,0.0359435115359697,81.33333333333333,0.0723572075366973,47.03703703703704,1.7530864197530864,-0.0948090884420606,-0.0321779449780782,0.1120970431042763,0.0770651442761704,0.0362767551258945,-0.0483546457253396,0.0400397356651309,0.0402729103748394,-0.0085879220730728,-0.0570353547938995,-0.1233942483862241,-0.0253896992653608,0.0779447817763612,0.0314023829846941,-0.0184918450088136,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810588609763681,0,1,0.2810588609763681
346,154,2.92575,15.968765432098769,0.0448479677240053,0.0981805025393017,0.0911910361416109,0.0449053438173399,98.44444444444444,0.0057146768284623,0.1212351182149849,-0.0254569115738074,-0.0477717874778641,0.0339430003675538,83.44444444444444,0.0678971074521541,49.38271604938272,1.8765432098765435,-0.0887098444832695,-0.028424222746657,0.1181099346034014,0.0839247035416454,0.0424687964804521,-0.0341882570646703,0.0436022026309122,0.0471714994855808,-0.0102001333402262,-0.0527727882274323,-0.1242133039567205,-0.0514380000531673,0.0795594697538533,0.0207104825791982,-0.0268457449144787,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4136907258649468,0,1,0.4136907258649468
347,155,3.1459666666666664,15.329876543209878,0.0365883898403909,0.0937697965596343,0.0853462647678321,0.0523143882552782,98.33333333333331,0.0116981858030339,0.1215736823165815,-0.0196155670823322,-0.0538183210624588,0.0457802902325708,84.22222222222223,0.1095980964601039,50.2469135802469,2.0,-0.0822433771358596,-0.0331330450458659,0.1185313661704257,0.0748590652445952,0.0343102715011157,-0.0409545127509368,0.0390841912529948,0.0400041054576407,-0.0029472332033846,-0.0616002435692482,-0.1202360929714308,-0.0253896992653608,0.0804097233811821,0.0455846024394604,-0.0258212449649969,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542633542871117,0,1,0.2542633542871117
348,156,6.1186428571428575,2.804328703703704,0.0101688400609418,0.034306107103891,0.0724908286109099,0.0597257004636857,100.27777777777776,0.0176646994594071,0.0604000984294141,-0.0024936557359372,-0.0590389317108525,0.0757730898538256,50.0,0.1596572995185852,21.11111111111111,0.6172839506172839,-0.0528888129111793,-0.0220989224811395,0.0275550270251772,0.0557315003905302,0.0071912045414651,-0.0579865571732322,0.014814133510097,0.0306658387832497,0.0139270390176938,-0.0719207105640735,-0.1179587244987487,-0.0240005999803543,0.0634369121734332,0.0323073533933961,0.01322529431329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4221718246446696,0,1,0.4221718246446696
349,157,5.217185714285714,3.6292669753086426,0.0147547345065201,0.0570576678774068,0.0749365323760945,0.0556158894259068,100.22222222222224,0.0176993544124577,0.0610461060402358,-0.0038450057230268,-0.0575077761378553,0.0743281320774782,51.05555555555557,0.1551971994340419,22.28395061728395,0.6790123456790123,-0.0498391909317837,-0.0202220613654289,0.0282241947149227,0.0628693159592161,0.0136865438401527,-0.0509033628428975,0.0165953669929876,0.034663724871059,0.0131209333841171,-0.0697894272808399,-0.118368252283997,-0.0514380000531673,0.0679248068758179,0.0283342555061468,0.0090483443604575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4752220303134506,0,1,0.4752220303134506
350,158,5.779233333333334,3.2139891975308634,0.0106249455647129,0.0499886879917469,0.0743098261940274,0.059320411644876,100.16666666666669,0.0186856553387114,0.0606282006422387,-0.0009243334772893,-0.0605310429301526,0.0764887688752223,51.44444444444444,0.1551971994340419,22.71604938271605,0.7407407407407408,-0.0466059572580787,-0.0225764725150333,0.0286608922082707,0.0531767250006274,0.0114101598081257,-0.0542864906860308,0.0143363613040289,0.0303686786372655,0.0167473834525379,-0.0742031549517479,-0.1163796467913521,-0.0240005999803543,0.0631784075935155,0.0400201208033975,0.0095605943351984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4194832624789695,0,1,0.4194832624789695
351,159,4.45515,6.3648842592592585,0.0191997398311893,0.0651267390248346,0.0627612088020903,0.0546933337011271,99.77777777777776,0.0172769613535657,0.0639984739977759,0.0124692944809794,-0.070028781476948,0.0434245747132169,57.5,0.0920380949974059,29.44444444444445,0.8024691358024691,-0.0685206295715438,-0.0332780728737513,0.0264814847596351,0.0602830644674414,0.0212619786841203,-0.0717219064633051,0.0200756677141827,0.0378193945211088,0.0107228722837236,-0.0514245933025247,-0.1220749405523141,-0.0460110008716583,0.0447164175308495,0.0592866032580602,0.0227885609233958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4187938190292962,0,1,0.4187938190292962
352,160,3.90713,7.189822530864196,0.0237856342767675,0.0776844552920075,0.0650933441941431,0.0505835226633482,99.72222222222224,0.0174254602219782,0.0645634523054285,0.0111179444938898,-0.0684976259039508,0.0427152921391616,58.55555555555557,0.0875779949128627,30.61728395061728,0.8641975308641976,-0.0654710075921482,-0.0314012117580407,0.0262820194640379,0.0667399650508254,0.0249538101141648,-0.0646387121329705,0.0218569011970733,0.0419923994460752,0.0099167666501469,-0.0492933100192911,-0.1224844683375623,-0.0514380000531673,0.0480567649841394,0.0582368360471636,0.0186116109705633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4144245516375689,0,1,0.4144245516375689
353,161,4.0684818181818185,6.7745447530864205,0.0196558453349603,0.0730880274128736,0.0654065872526063,0.0542880448823173,99.66666666666669,0.0192103869471913,0.0641949806484354,0.0140386167396273,-0.0715208926962481,0.0488000515475883,58.94444444444444,0.1095980964601039,31.049382716049383,0.9259259259259258,-0.0622377739184432,-0.0337556229076451,0.0267127046860267,0.0580199173478073,0.0221589513101507,-0.0680218399761037,0.0195978955081146,0.0376521875070831,0.0135432167185677,-0.053707037690199,-0.1204958628449175,-0.0460110008716583,0.0460960430593852,0.0630983337265968,0.0191238609453042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.3613790802417368,0,1,0.3613790802417368
354,162,3.793155555555556,7.564375,0.0232877401091779,0.0667716593514297,0.0670121760518343,0.046503450618022,99.61111111111111,0.0136142979308739,0.0803437972769694,-0.0026493057763824,-0.0658171489420864,0.0426251270491058,60.5,0.0920380949974059,32.77777777777778,0.9876543209876544,-0.0732395143972502,-0.0297164395451545,0.037698107994954,0.0753256357180021,0.0195322538249816,-0.0671513912578423,0.0307960361889046,0.0342340335250737,0.0064526715108917,-0.068793528040664,-0.1164086759090423,-0.1150031089782714,0.0437406597495294,0.0547413891934284,0.0144794766222023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.3585165690421821,0,1,0.3585165690421821
355,163,3.2100727272727267,8.389313271604939,0.0278736345547561,0.0789740321158677,0.0694155658606445,0.0423936395802431,99.55555555555556,0.0137767372431164,0.0806568278750763,-0.0040006557634721,-0.0642859933690892,0.0421264803641923,61.55555555555557,0.0875779949128627,33.95061728395061,1.0493827160493827,-0.0701898924178547,-0.0278395784294439,0.0394165869557412,0.0802392344483359,0.023415282575171,-0.0600681969275077,0.0325772696717952,0.0383983203995188,0.0056465658773149,-0.0666622447574304,-0.1168182036942905,-0.1150031089782714,0.0472444771146774,0.0534351769010875,0.0103025266693698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.4265202975027311,0,1,0.4265202975027311
356,164,3.3713777777777785,7.97403549382716,0.0237438456129489,0.0744796500429101,0.0692486913202562,0.0460981617992123,99.5,0.0158083225928987,0.0804430648935771,-0.0010799835177345,-0.0673092601613866,0.0485738335443981,61.94444444444444,0.1095980964601039,34.382716049382715,1.1111111111111112,-0.0669566587441497,-0.0301939895790484,0.0397809329952949,0.0736778296544432,0.0206108729085161,-0.063451324770641,0.0303182639828365,0.0340147192180854,0.0092730159457359,-0.0710759724283384,-0.1148295982016457,-0.1150031089782714,0.0450943790279738,0.0589665091527342,0.0108147766441106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.3788252789142305,0,1,0.3788252789142305
357,165,2.984866666666667,10.822800925925923,0.0250608562879885,0.0774286829020971,0.0790092797567749,0.049386316186024,99.44444444444444,0.010438371786482,0.1043807582026335,-0.0108774891123175,-0.0595128482414616,0.0452124827663866,63.66666666666666,0.0920380949974059,36.2962962962963,1.1975308641975309,-0.079786361919509,-0.0324231392393509,0.0879466596834868,0.069002058717647,0.0305789293475029,-0.0544313404243439,0.0245526185285093,0.0376340484773453,0.0011191721488204,-0.0578656435116297,-0.1221737749874591,-0.0253896992653608,0.0623827286453007,0.0262656695314417,0.0008425106967075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.3678245097869363,0,1,0.3678245097869363
