id,target,pesm_0000,pesm_0001,pesm_0002,pesm_0003,pesm_0004,pesm_0005,pesm_0006,pesm_0007,pesm_0008,pesm_0009,pesm_0010,pesm_0011,pesm_0012,pesm_0013,pesm_0014,pesm_0015,pesm_0016,pesm_0017,pesm_0018,pesm_0019,pesm_0020,pesm_0021,pesm_0022,pesm_0023,pesm_0024,pesm_0025,pesm_0026,pesm_0027,pesm_0028,pesm_0029,pesm_0030,pesm_0031,pesm_0032,pesm_0033,pesm_0034,pesm_0035,pesm_0036,pesm_0037,pesm_0038,pesm_0039,pesm_0040,pesm_0041,pesm_0042,pesm_0043,pesm_0044,pesm_0045,pesm_0046,pesm_0047,pesm_0048,pesm_0049,pesm_0050,pesm_0051,pesm_0052,pesm_0053,pesm_0054,pesm_0055,pesm_0056,pesm_0057,pesm_0058,pesm_0059,pesm_0060,pesm_0061,pesm_0062,pesm_0063,pesm_0064,pesm_0065,pesm_0066,pesm_0067,pesm_0068,pesm_0069,pesm_0070,pesm_0071,pesm_0072,pesm_0073,pesm_0074,pesm_0075,pesm_0076,pesm_0077,pesm_0078,pesm_0079,pesm_0080,pesm_0081,pesm_0082,pesm_0083,pesm_0084,pesm_0085,pesm_0086,pesm_0087,pesm_0088,pesm_0089,pesm_0090,pesm_0091,pesm_0092,pesm_0093,pesm_0094,pesm_0095,pesm_0096,pesm_0097,pesm_0098,pesm_0099
mgsi2_struct_64.vasp,-47.368881,5.3226022584230935e-179,3.8219309334249993e-157,1.0212343120742302e-136,1.0154340080446079e-117,3.7571778501807794e-100,5.173155644088087e-84,2.6505321702961875e-69,5.053524285589868e-56,3.585414555753131e-44,9.466035747002715e-34,9.299950690515885e-25,3.399984164819094e-17,4.625480832268872e-11,2.34164265012296e-06,0.004411315264463582,0.3092428844775257,0.8078122139327626,0.23893239714753345,0.8667011619616056,0.1815066999648449,0.6999961938254975,2.5333625378450546,0.3633315361168272,0.005354079901255571,0.39615356905740745,2.3171917187717344,4.166379220983426,1.7748522565293914,2.1471858184408217,2.3619765419961842,1.170881870298964,0.04121974173511935,6.009767781564785e-05,4.6527558072970076e-05,0.027990724398199898,0.637989791628607,0.9863438252892509,0.7692068648882394,0.8348180729937673,0.32211330248634273,0.060357101285961036,0.7551929710852788,0.6033695422224871,0.8617036832763667,0.12168164178259576,0.0006447547230086071,0.0003984429648210212,0.09427944955537985,0.8304055172922379,0.2721743262673282,0.0033203637534301497,0.0022367371544818474,0.2786419332558924,1.8673587343004858,1.8551663571401789,0.9678699683674382,0.8906941852344755,0.13293309406570897,0.0007641831680134678,0.00111639657852972,0.16121583435293824,0.866451406492397,0.17328639608905905,0.0012896400029301636,3.669422073995483e-06,0.005534107364825766,0.36765305904992845,1.748530542351459,1.3911457418288349,0.078913161956549,0.4108636751338057,0.7272999786598366,0.0667966811493843,0.7174552984478678,1.4779023791986594,0.1804451265960659,0.1254765878068544,0.8561277643581631,0.2192162998636466,0.002088771702815493,7.40615591515438e-07,2.9614647415070184e-10,8.877130018207775e-06,0.010239875401144446,0.4396535778410381,0.789850002721214,2.8733187453300384,3.9923061116770064,1.053496976782539,1.9621545654362664,1.811474318490791,0.2197465716710107,0.0010580996187873662,1.8991801996943597e-07,1.2689357221175207e-12,1.0196485500692777e-09,0.00010257927044867196,0.38402988189048853,53.51044419196676,277.8189137700443
mgsi2_struct_65.vasp,-47.24052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303980778058039e-301,2.159447217931668e-272,3.2716511383320595e-245,1.84448498961315e-219,3.869608295947625e-195,3.0209436777067197e-172,8.776108707543329e-151,9.487353933445951e-131,3.8165587658238416e-112,5.71324104918959e-95,3.182562086179689e-79,6.5971288175482066e-65,5.088816452889479e-52,1.4607044484191108e-40,1.5602409055043552e-30,6.201613701061487e-22,9.172791120038283e-15,5.0487287735164584e-09,0.00010340613820485468,0.0788123615762272,2.2352500112379183,2.359074265954082,0.09264902711753127,0.00013540161867405182,7.363606830672973e-09,1.4901880293705134e-14,1.1223472319968405e-21,7.77915717892899e-18,1.7364857421567996e-11,1.5040076582462066e-06,0.005080305384679415,0.6702636508730065,3.4457465849646165,0.8558333072265503,2.7485786702016806,2.849644912634196,0.35477235891953895,1.4209736605614378,1.1978856602499235,2.4492837944811066,2.1186338828254883,1.477449174867996,2.3014441391864273,3.378593580399828,2.231836410291663,1.2173224983996205,1.1153423152415398,2.1520523781479985,0.7324649176798456,1.3787208129931865,0.5935331599180075,0.5428469689461117,2.8349575707882195,1.5778412081832411,2.061260830873125,3.0376213915690977,1.7805683362402496,3.440124567555988,4.47429782923283,2.7426804742613022,0.40479559067545967,1.1104247023662688,2.4734505177828696,55.41234764085604,278.98440786248307
mgsi_struct_01.vasp,-42.035909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461189501902564e-296,2.070833924025067e-267,1.6876858123502179e-240,5.121795538926865e-215,5.788680335754688e-191,2.436751982990835e-168,3.8209477646077647e-147,2.232126368866342e-127,4.858710206126168e-109,3.941408953651278e-92,1.1917670944145054e-76,1.3434739486404287e-62,5.647562446520391e-50,8.855024722739472e-39,5.179941669283513e-29,1.1307878131336431e-20,9.214617580694067e-14,2.8037184052653203e-08,0.0003186200919271702,0.13527316017757235,2.146159875916144,1.2727051667306695,0.029564355228166892,0.3896945354496418,4.576316250695032,2.172194477668777,0.041008532061172755,3.0252756898775004e-05,0.00047541259843209043,0.20383660111720933,3.7763137720215254,3.0726260536773733,0.10792678616292033,0.20643543585077553,2.3649896603211267,1.3815741551288083,3.4746196235044824,3.0525210275537833,0.30878980904345577,0.0017201326176711149,3.8189444903298185e-07,3.1894802225149422e-12,9.92977677209127e-19,2.917553350330162e-21,3.167336380843153e-14,1.3155740352187295e-08,0.00021157238875970096,0.13382483883741436,3.3885456283250677,3.4854782528539783,0.14640816237683552,0.0002493403540796426,1.693806114758233e-08,4.504302839377622e-14,4.618268376404294e-21,1.4616628523513202e-16,1.681605125984878e-10,7.506499757832941e-06,0.013112611756643903,0.9014155948913081,2.684369019145608,2.710774145031696,0.9071583736096797,1.7965755085984372,4.691333639368897,0.6953657354223555,1.1435606709022395,2.2604513707914484,0.16702686422438542,0.000459263118897276,4.699163509645692e-08,1.7892181106562994e-13,2.5350718137849087e-20,2.2949947482009638e-18,6.645769944702638e-12,7.223736599728675e-07,0.002947263231153292,0.45127357753822245,2.592325791620456,0.5585503503264655,0.38852368354334615,53.49609249933154,277.31935323421294
mgsi_struct_02.vasp,-13.96475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602460293e-313,1.804019849892934e-284,1.0437975559774182e-256,2.2473720854718735e-230,1.800600770113231e-205,5.368384622611297e-182,5.955984496248979e-160,2.458936062248283e-139,3.77767556240851e-120,2.1596621650149053e-102,4.59442034045446e-86,3.63713461196608e-71,1.0714496476364273e-57,1.1745402408512238e-45,4.791238367266854e-35,7.272963327596051e-26,4.108267940147981e-18,8.635547271684408e-12,6.754678985673754e-07,0.0019660895964578357,0.21295392003200883,0.8583249077295338,0.1287364517405155,0.0007185137722529054,1.4922871588007111e-07,1.1533296300041205e-12,3.316944768618343e-19,3.549823607293421e-27,1.4137058309027118e-36,2.0950532603858758e-47,7.257989142923814e-52,1.6968170653454516e-40,1.4761737633786596e-30,4.778853133937242e-22,5.756965517311508e-15,2.580758196361372e-09,4.305114883536326e-05,0.026724274129270614,0.6173206907287414,0.530639398158521,0.01697351907438678,2.020356627383776e-05,8.948864313930796e-10,1.4749984114082007e-15,9.046881978193614e-23,2.0648572821558904e-31,1.7537387470698697e-41,5.542727119642829e-53,6.518772745653108e-66,2.852935329670693e-80,3.045438381302557e-84,1.6388372226191605e-69,3.281750536225392e-56,2.445451495152692e-44,6.781039668832218e-34,6.997087001218769e-25,2.6867190439007707e-17,3.8389749476242956e-11,2.041581140720445e-06,0.00405222257024021,0.3146604941315851,1.6369301585711913,1.5369500405466183,0.09598066542467105,0.00023432726808167995,0.00037889151150773365,0.13531258048611075,2.0075746880059913,1.394107555684405,0.04903068838915203,8.168287184004072e-05,5.708675476457932e-09,1.554057547452008e-14,1.59894257970244e-21,6.1529930043928036e-30,8.825383528446382e-40,4.712942249555573e-51,9.367157061853917e-64,4.3137304812291565e-56,6.081926866918201e-44,3.190899476615765e-33,6.22972383488375e-24,4.5259339262317e-16,1.2235771750365584e-09,0.0001230943919004528,0.4608174435258712,64.19530936255022,332.78322388103703
mgsi_struct_03.vasp,-13.965104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461712164e-314,1.3356749826593714e-284,7.845616541807556e-257,1.7148933136623355e-230,1.3948608305257674e-205,4.221904385735978e-182,4.7552094514181303e-160,1.993033740989508e-139,3.108446478880395e-120,1.8040803650933268e-102,3.896297486910652e-86,3.1313533671276944e-71,9.364741498575026e-58,1.042181238341079e-45,4.3159305762132776e-35,6.651037441152925e-26,3.8140648922790756e-18,8.138989829759384e-12,6.4630375110041e-07,0.0019097942879531733,0.21000046015475873,0.8592858206935623,0.1308394733334541,0.0007413506487248492,1.5631199260459603e-07,1.2264353773044195e-12,3.580805917042302e-19,3.8904571673125845e-27,1.572911315510001e-36,2.366418642730455e-47,6.608716985924716e-52,1.5622447639832854e-40,1.374246859355905e-30,4.4984631917753055e-22,5.4795807609248886e-15,2.483786349083985e-09,4.189525926310444e-05,0.02629658009468467,0.614210736361973,0.5338500385433703,0.0172665231795934,2.078137390337686e-05,9.307378155261173e-10,1.551187175026955e-15,9.620215354503023e-23,2.220184802767034e-31,1.906677316342612e-41,6.093250276109e-53,7.246104228109729e-66,3.2065932883716946e-80,4.0083805678114697e-84,2.10285496382344e-69,4.105191628958281e-56,2.982231081099711e-44,8.0618162117164e-34,8.109764625459346e-25,3.03576097324132e-17,4.2287754335037415e-11,2.192380862635715e-06,0.004241800184630529,0.32089658967379675,1.6348573274395573,1.53273003015038,0.09550332019940554,0.00023234930267134583,0.0003646456562864477,0.1326807234258826,2.0016759565615017,1.4020853667510127,0.049165186339181016,8.121682393756808e-05,5.63065403341813e-09,1.52278763539846e-14,1.5579587142639149e-21,5.9641541434394574e-30,8.511659026033341e-40,4.5229527213327355e-51,8.945382449196608e-64,4.3137304812291565e-56,6.081926866918201e-44,3.190899476615765e-33,6.22972383488375e-24,4.5259339262317e-16,1.2235771750365584e-09,0.0001230943919004528,0.4608174435258712,64.19530936255022,332.78322388103703
mgsi_struct_04.vasp,-41.805511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5822324467e-314,7.849194076456884e-285,5.003302502309318e-257,1.18678540853084e-230,1.0475418383787602e-205,3.440759358429582e-182,4.205532221987651e-160,1.9128079697792822e-139,3.2374682890297264e-120,2.039029065764211e-102,4.778868197278048e-86,4.1678341769022456e-71,1.3526316753157393e-57,1.6335499466391655e-45,7.341233285404732e-35,1.2276918564333377e-25,7.64000192290511e-18,1.769217813590757e-11,1.5245893505078211e-06,0.004888866779173865,0.583374265225799,2.5904193384051633,0.4280323790970068,0.0026318850388742897,6.022002761606616e-07,5.12743579121879e-12,2.7625748377421896e-11,1.6010326819116356e-06,0.0034528110557280616,0.27737848432842555,0.9807004995638644,4.22742529200861,10.366032521655088,3.234602026608031,1.0711661090376121,3.383497131880577,1.6672035275408108,2.1184066489732185,1.3289155496726297,0.06177063560392819,0.00010989609537499872,0.00012895382367439782,0.06811768654815242,1.4690486608881137,3.9094029488893987,5.192848547257399,2.1674367302148445,1.4556656875016125,0.08713578592183313,0.00019874736953118236,1.6879251691681505e-08,5.33452956988876e-14,6.273825125383545e-21,8.02306434866859e-18,1.7970838404934303e-11,1.538939805467709e-06,0.005102781084110751,0.6679569605892914,4.028103945585075,4.401684024742141,2.002900318395158,53.60456423281019,277.9799014638802
mgsi_struct_05.vasp,-27.831014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010449333150596e-303,2.0022943491551087e-274,3.720030942062812e-247,2.571869484462531e-221,6.616602452915041e-197,6.334391482687019e-174,2.256620359501587e-152,2.99154711080365e-132,1.4757640740101256e-113,2.709079585568673e-96,1.850590534061944e-80,4.704166143358659e-66,4.4497817468026915e-53,1.5663128513863119e-41,2.0516442393149384e-31,1.000021510418058e-22,1.813845831045924e-15,1.2242641812055898e-09,3.0749188463827206e-05,0.028739282145366224,0.9995440000499918,1.2936347102810852,0.06230245295835979,0.00011165607952125311,7.44634830192969e-09,1.8479408282219413e-14,1.7065401797657787e-21,5.864469311567744e-30,1.4897882730984896e-30,5.360693151954361e-22,7.177960913610276e-15,3.5765555294247063e-09,6.631512585602657e-05,0.04575556967769316,1.1747868547764808,1.1224265541915135,0.039906214228164094,5.279671108354905e-05,2.599303263436631e-09,3.9761844570139897e-13,7.793963475750608e-08,0.0005753956959527536,0.15807332714688738,1.615973827995947,0.6147432853812792,0.008702359245809454,4.584204300385578e-06,8.986170689258747e-11,6.554945810926119e-17,1.8957986156496887e-22,3.0414014111109463e-15,1.8328829812869667e-09,4.11049581704561e-05,0.034345206286319964,1.115154783275199,3.3796587727317045,3.6661982950597176,1.3797267178083006,3.6544221995745674,1.1107424332564848,0.13777143330069794,1.5727848682994983,1.7294081350057013,1.3224664803366195,1.6878728020180924,4.452748917048308,4.499375975593305,1.3269510425755178,0.019415440244956117,1.0835023042575937e-05,0.000115401217835862,0.43201635330550453,60.183102527390915,311.9842723884722
mgsi_struct_06.vasp,-41.602561,1.9920690926879048,1.3389704373143418,0.046600733099016904,6.577768051657732e-05,3.515029683427334e-09,7.0124573964473066e-15,2.8020383495251288e-14,1.2603811198283386e-08,0.00021471172067173504,0.13955572370158406,3.491293122239993,3.3917963004074134,0.1288445836834094,0.00019189455370160907,1.1177349073415557e-08,2.5290722293657692e-14,2.2033526920320784e-21,7.64576630566505e-30,1.5340064531617267e-22,2.748371473881411e-15,1.838319455577522e-09,4.591764152516935e-05,0.04284151788689043,1.4935160339289162,2.0076154229075036,2.30788788532312,4.44863851684531,0.4712912047974635,0.6146398264363402,2.492149573339008,1.89908661226531,1.8199780277717454,0.35910303567379737,0.0027676960603162087,7.942156540582592e-07,8.48095679235462e-12,3.370039802064615e-18,4.9832072853346047e-26,2.741994745464815e-35,5.614460443924473e-46,9.240404352978635e-45,3.171693893407787e-34,4.0558458342800734e-25,1.9358862540687304e-17,3.466004863617184e-11,2.358113489446774e-06,0.006311157800577085,0.729154576767237,4.510341377848449,1.8924964466117775,0.04865862950544022,5.8318822148427e-05,2.810415209010496e-09,2.1614796429311532e-13,4.850805137752608e-08,0.0004163975756482496,0.13665135856174546,2.0318603122688885,2.893113466193747,1.9276634016343648,0.21120637632442113,0.0009749535402055566,1.6834500034095952e-07,1.0819120415606754e-12,2.587445215958253e-19,2.302683595083566e-27,7.625724649025258e-37,9.39748660528508e-48,4.3094917522937577e-60,7.354008629710103e-74,4.6698825635768965e-89,1.1034979385339309e-105,6.917196975416247e-98,6.477783129901721e-82,2.2573890193164187e-67,2.9273196968469486e-54,1.4125949344046376e-42,2.536581828137414e-32,1.6949771662152612e-23,4.2146602372837826e-16,3.8998242251434245e-10,1.342800165138827e-05,0.01720568636716766,0.8217978921946817,1.6395125867477798,0.9614726281680182,0.15167779035969534,0.0009862338005852023,2.3898970102821374e-07,2.1551200752063128e-12,7.231820389662178e-19,9.030411379244281e-27,2.6632790488883504e-33,5.191436529069797e-24,3.7716116051930855e-16,1.0196476458637898e-09,0.00010257865991708886,0.38401453634352245,53.496095466088676,277.32911597199774
mgsi_struct_07.vasp,-41.463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7811984e-317,2.245592257959116e-287,1.9184633176548425e-259,6.099016940618482e-233,7.215225727335969e-208,3.176316335162932e-184,5.203329357216375e-162,3.171922938503568e-141,7.195279712884825e-122,6.073743933556542e-104,1.9078710487473378e-87,2.230104941759776e-72,9.700303557485058e-59,1.5701064328823638e-46,9.45706999816853e-36,2.1196680658486548e-26,1.7679209940993934e-18,5.487083789259383e-12,6.33729718633057e-07,0.0027236437286881614,0.43559237164702314,2.5923520245932608,0.5741051310825745,0.004731214345548238,1.4509002729128733e-06,1.6557175171534754e-11,7.031025410397117e-18,1.1153519584165373e-25,6.766029739975518e-20,3.962810032880998e-13,8.636869310587084e-08,0.000700475879364799,0.2114042747909333,2.3742043013882443,0.9922158328469042,0.015430427591887147,8.929630979074698e-06,1.9232706420593836e-10,1.0810682270327181e-08,0.00014529194520875434,0.07266308354201333,1.3524955395091727,1.035243371763648,2.148556711117471,2.996781984063233,1.789510972757838,0.49021986868286815,3.407219050627966,3.287517004239803,1.3102209028325158,0.05856436931693372,0.4491446155501044,3.0841665282268877,6.053677878242933,3.5644477311535177,5.02833170745288,3.4419646955082133,5.861587937153502,4.750789706541296,3.2947883278111436,0.5189438323568982,1.5865038744657427,1.7475110556746025,3.8208710496289156,1.094755459175712,0.39764848090517346,53.496130074261366,277.34943368823946
mgsi_struct_08.vasp,-41.353884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-323,1.1937873272298526e-293,2.088915753363572e-265,1.3601870279872418e-238,3.295794123638691e-213,2.971702052405272e-189,9.970896222842352e-167,1.2449355561513315e-145,5.7841998295281255e-126,1.0000539938204774e-107,6.434093260887777e-91,1.540405275980121e-75,1.3723547379781858e-61,4.549686972907889e-49,5.612810651919084e-38,2.57669496291095e-28,4.4017904938947115e-20,2.7982046287560117e-13,6.619319071479058e-08,0.0005826810631424212,0.19086760972125455,2.326576345986895,1.0553247528733047,0.01781306628086383,1.1188580368799712e-05,2.6151405237461174e-10,2.2745674398701597e-16,8.049746051344812e-24,3.197900484756158e-17,5.532026130444074e-11,3.5611252079477343e-06,0.008530490568281026,0.7604042237302922,2.522441778798548,0.3621465833875128,0.7730013948007903,1.4614035511090055,1.2983165062987851,1.7699682370357974,3.229019619693677,2.1847757026187917,1.236010261855214,2.122224282276947,2.406249812616446,0.2993639675607559,1.6389539064916712,2.965548036779597,4.807525576938265,5.624117471194601,1.5978814200503897,0.16461338898642772,2.900039754568421,7.369768403990734,3.07191732981881,2.757692349551622,3.8043654466961527,1.3263481103624024,0.20978696195946203,0.0018596594154967096,6.204659366465539e-07,7.705882368819197e-12,1.0196614448416961e-09,0.00010258459787374084,0.38410964556711086,53.55277933277304,278.57667396276094
mgsi_struct_09.vasp,-82.745091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257174625336e-310,1.1524600419680303e-281,4.818781753038872e-254,7.498554255462035e-228,4.3428090053861144e-203,9.361678278188912e-180,7.512477530082276e-158,2.244638424708808e-137,2.497914923235648e-118,1.0358186859417941e-100,1.6017066539423823e-84,9.246226024504512e-70,1.9960790947105598e-56,1.6157150480229762e-44,4.923245184984641e-34,5.680892356048364e-25,2.5042143260910333e-17,4.272391263828221e-11,2.8793109095887804e-06,0.007957841382901029,0.9802651506257045,6.492478137000381,3.5297541299584347,1.9507392358360438,1.1573285485430147,0.29835108291249557,3.2389382294883227,18.3072321863462,6.946895688524299,0.29489644046461366,0.5195477874577963,2.9130557388070852,4.288657369402806,9.843162865203752,10.405109990759597,7.667249999725706,14.571129027528892,10.500914699394027,4.9055941360958295,3.058264856318289,1.4543801346187364,3.604652705973489,2.7967629629211896,0.3888693303340695,5.3821827562230595,9.108471404142604,6.474214434089162,7.854642765517658,4.432623867509633,6.941671304618042,2.628302555719091,3.469089331365134,8.308489798718746,3.8904772584254013,1.0626582237819557,0.10832949610429801,2.943362960072943,3.9328724831966158,0.1955528221703845,0.000381371779799712,0.016691367005797087,0.5692487184887234,1.8234284918836163,3.3888046955732465,6.280320654315631,3.2436877561769095,0.21800202801035606,0.38042665409354354,1.7720897923878773,17.954136641330837,91.38388376919723
mgsi_struct_10.vasp,-41.215956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813773873433274e-305,4.0087681931335016e-276,8.776430417167961e-249,7.150042556953677e-223,2.167619664728354e-198,2.4453514227940056e-175,1.0265573616826258e-153,1.6036474782592463e-133,9.322198201942528e-115,2.0165616411136812e-97,1.6232612224207453e-81,4.862381933240151e-67,5.419927370814554e-54,2.24813096471158e-42,3.4700320877529085e-32,1.9931001273844817e-23,4.2599890806679397e-16,3.3882200210112e-10,1.002810598486021e-05,0.01104536830643296,0.454834200721372,0.9142393895910255,0.9062255001210221,0.6018586890771302,0.935143360484434,0.8839520707541184,1.0291175555382392,3.154704880190825,1.381643719243993,1.7114087327432075,2.976877352678505,1.8089835889985362,2.699222253145523,4.571333291889507,2.123588590630855,1.327884242791586,0.901231667819953,0.6540890215684539,1.0238224727624305,1.1634215992556942,1.8277160627040612,1.0830948930685542,3.2171569818090364,0.9512579637917411,0.01622726059276059,0.4002336950922978,1.6950990608118652,0.5969120545486724,1.6698645959321676,1.3950761126921631,0.2377454242808196,0.011255712152899128,0.4175753163760961,0.721380063665951,0.056820890348993666,0.4431373586587004,0.7223881875455473,1.100617596018632,2.9930523532799205,0.7005959866165947,0.05037214390635688,1.0201724472058018,1.2541363303063804,0.17111421948770802,0.8643898109883235,0.919670318161573,0.8827823162899828,53.51122101331837,277.478502313974
mgsi_struct_11.vasp,-82.45433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4828334e-317,1.8610269885268954e-287,1.5193447479664672e-259,4.615904698340306e-233,5.218697335656023e-208,2.1957602820864983e-184,3.438316832930453e-162,2.003910858229023e-141,4.347470889926833e-122,3.5116338199680826e-104,1.0564305616385384e-87,1.1843235252899794e-72,4.952122097422865e-59,7.734926373530338e-47,4.5242205682975094e-36,9.950041373654591e-27,8.282271425406429e-19,2.6359102544687277e-12,3.255327235269214e-07,0.0015923593014061197,0.319122933342709,2.944545845426501,3.750530953900552,6.147560878535996,1.2155184903849894,0.03548266154977659,3.206881809380829,18.386133326620335,6.884358668400289,1.2261756414897986,4.515471497177182,7.245102156198982,11.133005377316696,9.241089029198196,8.733148185199429,8.44711470290305,6.242628123870008,10.47651835197479,8.762655507621727,4.2072745531196905,6.7252396284244185,8.754542777397004,10.226692635753414,9.369573032896652,10.76200567568962,5.380110384778572,3.0259085780143917,3.4956913585625267,3.504743332842018,1.8409155284543834,1.9792378727773499,2.3143073518728023,1.1615636867386905,0.029788720747815887,3.505773352378158e-05,2.6499750846356832e-08,0.0002756756935936435,0.12429290807752591,2.4173461088243413,2.288824979524769,1.1265169571313236,2.470715944913102,21.403291242273777,93.31881554470542
mgsi_struct_12.vasp,-82.424749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844945430373206e-309,3.7458949182583035e-280,1.3582276084843903e-252,1.8329130607606997e-226,9.205865969174326e-202,1.7208486409587452e-178,1.1972338720634018e-156,3.1001246608082445e-136,2.9878138682126816e-117,1.0718200538641303e-99,1.4312714848062283e-83,7.11584935593102e-69,1.3175774387207972e-55,9.091582451845431e-44,2.3406266108164296e-33,2.2533700593613407e-24,8.146448289901598e-17,1.1144248819087254e-10,5.844473660429023e-06,0.01198887009493518,0.9868957569051122,3.335882760409003,0.5590159825037939,3.3087292831980775,5.731150105766755,0.8441349633693775,11.395636603299563,15.668899217275563,1.2905657832887558,2.7025171897584905,7.692559047217395,6.7177661092456935,16.843106039627973,10.990556718181326,6.653452968601375,1.1330861658558014,2.8778530482204165,8.492935837704279,7.485594573743512,4.765154228199625,2.7019162274196007,4.251670636961789,12.52143226834695,9.450402363387239,6.195482401731362,10.292366736069383,7.088854887060967,3.401255518998222,4.965549603705775,4.519954587946851,1.6681228032407867,0.11275900189323856,0.7826869163250992,2.9461548194480045,1.019068123130516,0.03502122676500452,1.017529229309192,3.3019619631177712,0.46619959570748737,0.018724856194428735,1.116334875514458,4.423267040912862,4.879862224612034,21.036873134048495,90.57864016632244
mgsi_struct_13.vasp,-82.429411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1078865268418418e-303,1.0858248548999673e-274,2.081421249435228e-247,1.4847404774146275e-221,3.9412687267588146e-197,3.8933569325709006e-174,1.4312917349088337e-152,1.95825853738174e-132,9.97211503817014e-114,1.8903544271909087e-96,1.3342733658368445e-80,3.508101731622158e-66,3.438174575754767e-53,1.2575272201751642e-41,1.719793654317912e-31,8.821947648111847e-23,1.7058232691711598e-15,1.2526804253067883e-09,3.530643552280139e-05,0.038695748139068946,1.6713843603031326,2.8789795375265492,0.934569207992765,4.8558101536972424,3.547605550958884,1.4320553703081451,15.254726637517566,11.88029651663031,0.9359166447959504,3.51047336779078,6.536901918088407,8.838382013015186,16.656582805788663,9.935131299190655,6.423709004952464,2.029287294177437,4.886461077860116,5.171451555046506,5.775849696663936,5.617770942545429,3.3587750421896736,5.13798570766669,13.290702373119013,9.218282877406134,7.208893072891161,6.3471316053952505,8.721825476189759,4.2586068248134294,4.461411501901115,3.9258146330051993,1.9560178426483552,0.8736929680623899,1.5018237388070403,0.4511149464544296,1.7337937079737427,0.4559791860455511,1.5645200687776675,1.2037856602048482,1.6944359645216307,0.48368645480972833,2.4641897780031417,2.6419171989701535,2.5312489935319737,22.789000975639873,91.320875955708
