ind,Lambda,max packing efficiency,OFM: s^1 - s^2,OFM: s^1 - d^2,OFM: s^2 - s^2,OFM: s^2 - s^1,OFM: p^1 - p^1,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,OFM: p^1 - s^1,OFM: s^1 - f^1,OFM: s^1 - p^4,avg d valence electrons,std_dev Gaussian center=6.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: d^1 - s^1,OFM: s^1 - s^1,std_dev Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=3.0 width=1.0,mean Gaussian center=1.0 width=1.0,OFM: s^1 - p^3,mean Gaussian center=2.0 width=1.0,OFM: s^1 - p^1,avg p valence electrons,structural complexity per cell,mean Gaussian center=5.0 width=1.0,mean Gaussian center=3.0 width=1.0,structural complexity per atom,avg f valence electrons,mean Gaussian center=7.0 width=1.0,avg s valence electrons,std_dev Gaussian center=2.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,mean Gaussian center=9.0 width=1.0,std_dev Gaussian center=5.0 width=1.0,OFM: s^1 - d^1,std_dev Gaussian center=9.0 width=1.0,std_dev Gaussian center=0.0 width=1.0,mean Gaussian center=0.0 width=1.0,mean Gaussian center=4.0 width=1.0
153,0.67,0.5236082286999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0023820477096525,0.0,0.0,0.0,2.5,0.0013144800498893,0.0031023018925303,0.0,1.8202149183638912,0.0005447126199385,0.0,0.0035763435128225,0.1103890220095845,0.0,0.1540113455374358,0.0,0.0,4.0,0.1518479182050787,0.150241333857555,1.0,0.0,0.1509894559739401,1.0,0.0034950802202171,0.0003439196893935,0.149218388624764,0.0022837230901929,0.0,5.7875226572363936e-05,0.0012041835143154,0.0344360041082253,0.1492392135473328
154,0.43,0.5235978609425433,0.0,0.0,0.0,0.0,0.0,0.0,0.0013877486942576,0.0,0.0,0.0,2.5,0.0020068121932206,0.0026907357070802,0.0,1.9873390900602383,0.001660641134034,0.0,0.0029304388984396,0.1615732880306903,0.0,0.2007251693289762,0.0,0.0,4.0,0.1955922814167491,0.1952428263329624,1.0,0.0,0.1959170109975489,1.0,0.0026882274465017,0.0018591350403415,0.1958564264662265,0.0023099160531712,0.0,0.003667772382908,0.0020913161949022,0.0642855915790025,0.1981402314986189
155,0.42,0.5235990936624116,0.0,0.0,0.0,0.0,0.0,0.0,0.0008296820179406,0.0,0.0,0.0,2.5,0.0007853634414751,0.0014965966417014,0.0,2.053610375127376,0.0004344615085259,0.0,0.0019208588748011,0.1836580161335416,0.0,0.2207687480281335,0.0,0.0,4.0,0.2156740316741554,0.2152647138090441,1.0,0.0,0.2169562033498853,1.0,0.0019257350867789,0.0006388132110274,0.2206723488484028,0.0010571446524011,0.0,0.0005814559296461,0.0024292442652278,0.0789520002550436,0.2187937453754176
156,0.48,0.5235989462777547,0.0,0.0,0.0,0.0,0.0,0.0,0.0018613627937106,0.0,0.0,0.0,2.5,0.0025674060668137,0.0034424581603296,0.0,1.923317372962405,0.0019308634324596,0.0,0.0035998220981585,0.1410375708461556,0.0,0.1820678302969209,0.0,0.0,4.0,0.1776849855542157,0.1769776970622809,1.0,0.0,0.1769738019346379,1.0,0.0032373962643431,0.0021883220856792,0.1789776299623382,0.0030305455127108,0.0,0.0030228648927157,0.0017383802351728,0.0515438037558716,0.1786482444881677
157,1.57,0.5709730535284191,0.915821851864996,0.0,0.0,0.609374985013808,0.0,0.915821851864996,0.0002907316376346,0.3049297500530553,0.0,0.0,2.5,0.0002859382704663,4.270547535364774e-05,0.0,1.205684129621483,0.0002106922622111,0.0,0.0003913122438641,0.2440728947778401,0.4575468401724964,0.2673516427157897,0.4582750116924995,0.5,8.490224995673064,0.2682774648357826,0.2692933300765279,1.061278124459133,0.0,0.2683607263024485,1.25,0.0004300540371031,0.0001883252880466,0.2724949999416425,0.0004392200604506,0.0,0.0020962897434468,0.0003908533922407,0.1082815189437327,0.2680253362834794
158,1.43,0.5739752496598152,0.924668668075765,0.0,0.0,0.618878740819211,0.0,0.924668668075765,0.0002734398446194,0.3093519467508842,0.0,0.0,2.5,0.0001783963244658,0.0001090681107009,0.0,1.2244636075249995,0.0001087518393194,0.0,0.0003318190495413,0.252478535815069,0.4624649540006236,0.2750833211913033,0.4622037140751413,0.5,8.490224995673064,0.2761148065894308,0.277087561689427,1.061278124459133,0.0,0.276189784424807,1.25,0.0004034799205014,0.0002543470497985,0.2730153524351764,0.0004344272887095,0.0,0.0025089033421936,0.000331242979758,0.1148544447149119,0.2759473744116235
159,1.57,0.573345769281077,0.9621980838414456,0.0,0.0,0.6432068634849654,0.0,0.9621980838414456,0.0003164912688416,0.3214780813878064,0.0,0.0,2.5,0.0001786932365844,0.0002940078688263,0.0,1.2726005616949778,0.0002103646491933,0.0,8.533678726080858e-05,0.2894284914388381,0.4812865583760424,0.309850446667709,0.4809115254654031,0.5,8.490224995673064,0.3111123738107181,0.311787894643171,1.061278124459133,0.0,0.3111289512947649,1.25,0.0003366477977849,0.0002167254767483,0.3189634819488189,0.0002263391692274,0.0,0.0028114479961091,0.0003928667970704,0.1451676515235849,0.3111811668515614
160,1.192,0.5756369653195763,0.894456661095982,0.0,0.0,0.6005995480170474,0.0,0.894456661095982,0.0001895187268902,0.6005995480170474,0.0,0.0,2.5,0.0004988068016445,0.0002067900169657,0.0,1.1882944675448217,0.0003664216478428,0.0,0.0005097697047332,0.224224313953715,0.0,0.2494163851693676,0.894456661095982,0.25,6.490224995673063,0.2499930323917414,0.251029328840676,0.8112781244591328,0.0,0.2500418846375875,1.25,0.0003831832275237,9.722776859244764e-05,0.2496622919758722,0.0003399777758131,0.0,0.0011375144085485,0.0002591714135067,0.0932967114737824,0.2494894405641258
161,0.98,0.5756369653195761,0.9166373849138144,0.0,0.0,0.6154932072395725,0.0,0.9166373849138144,0.0002516459993811,0.6154932072395725,0.0,0.0,2.5,0.0002758039993357,3.618629091309583e-05,0.0,1.2177617771924176,0.0002022629965539,0.0,0.0003846039910105,0.2448432134833032,0.0,0.2680563152294148,0.9166373849138144,0.25,6.490224995673063,0.2689930712188544,0.2700057447792117,0.8112781244591328,0.0,0.2690758026732442,1.25,0.0004032603877487,0.0001927545737733,0.2726005462868517,0.0004390363248784,0.0,0.0021310782805546,0.0003045263794031,0.108874990730225,0.2687488332012145
162,0.85,0.5756369653195763,0.9349039627993444,0.0,0.0,0.6277586404338704,0.0,0.9349039627993444,0.0002863290186146,0.6277586404338704,0.0,0.0,2.5,5.732019268307603e-05,0.0001847299845735,0.0,1.2420291054895254,0.0004301265583242,0.0,0.0002616417122057,0.2623446215094081,0.0,0.2842508961357101,0.9349039627993444,0.25,6.490224995673063,0.2853782057769167,0.2862835306433127,0.8112781244591328,0.0,0.2854382607186437,1.25,0.000388827098248,0.0002892451264499,0.2829960545565116,0.0004023859245504,0.0,0.0050691529405801,0.0003343929842776,0.1227339427117445,0.2852945777757996
163,0.76,0.5756369653195762,0.9512331876310538,0.0,0.0,0.6387232019156712,0.0,0.9512331876310538,0.0003051156872817,0.6387232019156712,0.0,0.0,2.5,0.0001040797660839,0.000266404253427,0.0,1.2637226412087852,6.218381368806427e-05,0.0,0.0001512091017416,0.2784092506114409,0.0,0.2993659171119454,0.9512331876310538,0.25,6.490224995673063,0.3005931803521779,0.3013660358994334,0.8112781244591328,0.0,0.3006230276670024,1.25,0.0003574923688928,0.0002705796025456,0.2982075665748936,0.0003071244009388,0.0,0.0006493124487346,0.000355051457133,0.1359073398514001,0.3006123043134641
164,0.721,0.4887435250127608,0.8339095905405883,0.0,0.0,0.48965339006133,0.0,0.8339095905405883,0.0134371384265684,0.0,0.0,0.0,2.142857142857143,0.0031195666321505,0.003612694520505,0.0,1.3969860618605343,0.001609998850388,0.0,0.0042704908765517,0.3153480495792696,0.0,0.3350537721304497,0.0,0.4285714285714285,33.30296890880646,0.3361883927514443,0.3360131676357993,2.378783493486176,0.0,0.3361615216461941,1.2142857142857142,0.0040037637817546,0.0011803326308271,0.3362934978338781,0.0016175272826692,0.0,0.0031327363733845,0.0254368727821143,0.1735609204263087,0.3358947844494158
165,0.69,0.4887668144461292,0.8386981087943977,0.0,0.0,0.4920758331036353,0.0,0.8386981087943977,0.0135148937632032,0.0,0.0,0.0,2.142857142857143,0.0031638378388882,0.0035941155944544,0.0,1.4041427419576729,0.0016843232560224,0.0,0.0043735469903139,0.3207634681407756,0.0,0.3403056640954545,0.0,0.4285714285714285,33.30296890880646,0.34146459676819,0.3412155010831212,2.378783493486176,0.0,0.3413747821466094,1.2142857142857142,0.0039283811543144,0.0011234637156515,0.3405432544057259,0.0016313217272167,0.0,0.0031779524045161,0.0258084710367348,0.1783649741487367,0.3411119348249256
166,0.668,0.4888446330770243,0.8451775820549752,0.0,0.0,0.4951719222495608,0.0,0.8451775820549752,0.0137136807622017,0.0,0.0,0.0,2.142857142857143,0.003226547621543,0.0035890694095207,0.0,1.4133619761723162,0.0017521572551821,0.0,0.0045375742193421,0.3278367397589014,0.0,0.3471701843245432,0.0,0.4285714285714285,33.30296890880646,0.3483500559660714,0.3480075438519961,2.378783493486176,0.0,0.3481874255320667,1.2142857142857142,0.0038357311183676,0.0010538926150854,0.3453255282163452,0.0016611053749878,0.0,0.0020904845921724,0.026429994741716,0.1847078846052411,0.3479201475781496
167,1.56,0.5322534355753973,0.8687168005129018,0.0,0.0,0.5800040562390029,0.0,0.8687168005129018,0.0022613174803918,0.0,0.0,0.0,2.5,0.0004703497148474,0.0006264513364257,0.0,1.148567088753593,0.000181515306881,0.0,0.0006201282522907,0.2427172691999611,0.0,0.2663112850388053,0.0,0.5,12.0,0.2671912702335771,0.2681666717390145,1.5,0.0,0.2673103008590608,1.25,0.0017846298848118,0.0001755539416089,0.2624655415444723,0.0008243681560946,0.0,0.0021194538314824,0.0003306535870481,0.1081064499838215,0.2669459750881769
168,1.82,0.5756369653195761,0.9144446537769062,0.0,0.0,0.6140208571671427,0.0,0.9144446537769062,0.0002464822816385,0.0,0.0,0.0,2.5,0.0003018610505454,1.472800955814654e-05,0.0,1.2148487123206009,0.0004412127526113,0.0,0.0003985978405631,0.2427745194084636,0.0,0.2661633651196176,0.0,0.5,6.490224995673063,0.267071102805375,0.2680922352964754,0.8112781244591328,0.0,0.2671511656959313,1.25,0.0004032460513221,0.0001695467776112,0.2655552292619834,0.000436832852953,0.0,0.0018508034696178,0.0003004738272009,0.1072738183366358,0.2668042418454678
169,1.6,0.5205451586077923,0.8651394665279112,0.0,0.0,0.5614113464673404,0.0,0.8651394665279112,0.0024045981361296,0.0,0.0,0.0,2.5,0.0002732480719429,0.0011621771725439,0.0,1.1288874822615036,0.0002300647846213,0.0,0.0009099966197757,0.2434426252835892,0.0,0.2669313966829212,0.0,0.5,12.0,0.2680162429611199,0.2690312190240352,1.5,0.0,0.268102610349714,1.25,0.001905804013592,0.0003282479204474,0.2702986238107812,0.0009272775616247,0.0,0.0013269525867202,0.0017955521115861,0.1095220284149636,0.2676005104460133
170,0.895,0.415696233142462,0.6442020538604072,0.0,0.0,0.3980135811663715,0.0,0.6442020538604072,0.0174682697053836,0.0,0.0,0.0,2.0,0.0040076007073768,0.0050481712918517,0.0,1.2502037190978452,0.0024095679504881,0.0,0.0060996145421665,0.3245127402437451,0.0,0.3438495441691672,0.0,0.4,40.60335893412778,0.3448252403366182,0.3445383980442679,2.706890595608519,0.0,0.3449746553586206,1.2,0.0049082373247984,0.0017099047555406,0.3455519469307738,0.0016785792979677,0.0,0.0045516216505851,0.0382245497853104,0.1870290722029661,0.3443080040994699
171,0.867,0.4168486290229793,0.6506103831126524,0.0,0.0,0.4015891233676963,0.0,0.6506103831126524,0.0177213966592261,0.0,0.0,0.0,2.0,0.0041259244664392,0.0049987370003426,0.0,1.2615622295967155,0.0025677580660609,0.0,0.0063277570794792,0.3321699506044542,0.0,0.3512212585635453,0.0,0.4,40.60335893412778,0.3522670008548818,0.3518261424844749,2.706890595608519,0.0,0.3522701381453601,1.2,0.0047179923715976,0.0015085458780481,0.3544947937129662,0.0017741215592914,0.0,0.0036470486993985,0.0388000238375699,0.1937814975125044,0.3516461083131964
172,0.92,0.417151672027702,0.6222990028842471,0.0,6.28595438540126e-05,0.4643253278382614,0.0,0.6222990028842471,0.0060980731338907,0.0,0.0,0.0,2.0,0.0016258908628661,0.0025460080252563,0.0,1.489960763887051,0.0012680567520129,0.0,0.0027067184320938,0.3929035043733016,0.0,0.41438333040731,0.0,0.4,19.219280948873624,0.4166070969400415,0.416605162147212,1.9219280948873625,0.0,0.4159177979397346,1.2,0.0044971735768472,0.0002160919150526,0.4155594156970331,0.0018769364352425,0.0,0.0002051621113535,0.0367965598138909,0.259051425365321,0.4152080535932517
173,0.88,0.31062732874427,0.4996078399539081,0.0,0.0072459159880369,0.3170797834123746,0.0,0.4996078399539081,0.0066328517909725,0.0,0.0,0.0,2.0,0.0011172995091989,0.0038358068857535,0.0,1.1493087933238928,0.0014661449834613,0.0,0.0050711368352503,0.3026943157714614,0.0,0.3303784426754513,0.0,0.4,19.219280948873624,0.3312095033186124,0.3315250714708846,1.9219280948873625,0.0,0.3312890361045858,1.2,0.0049096324387628,0.0007596175254517,0.3310328340044586,0.0024156270100318,0.0,0.0009100716566523,0.0330649283577863,0.1835696794329647,0.3299586141289126
174,1.43,0.2351831457093485,0.3624162045360715,0.0,0.0,0.1315831383688266,0.0,0.3624162045360715,0.0031706756227646,0.0,0.0,0.0,1.1111111111111112,0.0016990709309863,0.0033153537115077,0.0,1.3327327549320351,0.0023018247528779,0.0,0.0064746654419096,0.3994166346426773,0.0,0.4220632322394535,0.0,0.2222222222222222,41.058650025961626,0.4252903456961624,0.4276245817771331,2.281036112553424,0.0,0.4236851614510321,1.1111111111111112,0.0075734904963968,0.002590617742184,0.4235588496130849,0.0003637317099886,0.0,0.0023129634259843,0.0407320815569542,0.2784609018566475,0.4231318305469275
175,0.611,0.2812923282493364,0.6877779944763609,0.0,0.0472682446483171,0.2950513498551642,0.0,0.6877779944763609,0.0007065449038553,0.0,0.0,0.0,3.333333333333333,0.0004444150211928,0.0045464355374768,0.0,0.4866588043477104,0.0015924389687525,0.0,0.006523575210438,0.1430294062977575,0.0,0.1884286147737552,0.0,1.6666666666666667,2.7548875021634687,0.1845653569204687,0.1836933694932609,0.9182958340544896,0.0,0.1829005743802135,1.3333333333333333,0.0068132409274634,0.0008878250046413,0.1801456790773039,0.0023054786930695,0.0,0.0014306188648558,0.0207760558900814,0.0729268351872324,0.1837924891234947
176,0.594,0.2847845429956471,0.6951450550477505,0.0,0.047528827675114,0.3011284891667313,0.0,0.6951450550477505,0.0005167660444037,0.0,0.0,0.0,3.333333333333333,0.0009197452703209,0.0046799307704553,0.0,0.4899882866336472,0.0011779085536454,0.0,0.0064050643667208,0.1482107066978598,0.0,0.192976360632468,0.0,1.6666666666666667,2.7548875021634687,0.1888123772674359,0.1880767937126304,0.9182958340544896,0.0,0.1871784188218005,1.3333333333333333,0.0065146086502642,0.0004432620926618,0.1849310219238408,0.0026701340543693,0.0,0.0026187904129192,0.0201510179868688,0.0748872336063502,0.1885362556032893
177,0.548,0.2877750059609536,0.706911028484037,0.0,0.0481605675788786,0.3085508331163764,0.0,0.706911028484037,3.0101472893905285e-06,0.0,0.0,0.0,3.333333333333333,0.0016661295005448,0.0048627152989995,0.0,0.4968491075030157,0.0005750031282246,0.0,0.0061780697270184,0.1575069004956951,0.0,0.2014067448305158,0.0,1.6666666666666667,2.7548875021634687,0.1967462756264556,0.1962488245673624,0.9182958340544896,0.0,0.1953198611752688,1.3333333333333333,0.005981049601185,0.0002938213126113,0.2008787685791975,0.0032287308911187,0.0,0.001954101928718,0.0198670626434025,0.079745062640306,0.197291660403396
178,0.472,0.2467438538568552,0.4343898654336487,0.0,0.1293544372716592,0.1629274759522473,0.0,0.4343898654336487,0.0271508129069077,0.0,0.0,0.0,3.333333333333333,0.0027223414131755,0.0086088886468712,0.0,0.6289413730504473,0.0029349413117276,0.0,0.0088925586687341,0.1081162452487362,0.0,0.1366676118096726,0.0,1.6666666666666667,11.019550008653876,0.1423628398791568,0.1316106949713994,0.9182958340544896,0.0,0.1389939521717008,1.3333333333333333,0.0150155599534721,0.0020988768050002,0.1425081589650411,0.001268189495007,0.0,0.000272610160555,0.0596362308264004,0.0961795076328764,0.1450738522163995
179,0.427,0.2471863646081498,0.4537637498643665,0.0,0.1300319754299599,0.1759383202939466,0.0,0.4537637498643665,0.0258152919322932,0.0,0.0,0.0,3.333333333333333,0.0033224206350573,0.0086449470095955,0.0,0.641875737395485,0.0030474489042603,0.0,0.0052116871140261,0.1266894418053884,0.0,0.1529063162411423,0.0,1.6666666666666667,11.019550008653876,0.1577842398489777,0.1498555709488247,0.9182958340544896,0.0,0.1576795589784348,1.3333333333333333,0.0184675817760885,0.0004627289562656,0.1583530295747316,0.000192442880326,0.0,0.0002569391641848,0.0622054372966093,0.1058919567896037,0.1644104586037706
180,0.403,0.2477343766689196,0.4668263311490932,0.0,0.1316289933792448,0.1857081333099538,0.0,0.4668263311490932,0.0244928634662139,0.0,0.0,0.0,3.333333333333333,0.003465920765055,0.0082608070106592,0.0,0.6538007919445206,0.0023448461093395,0.0,0.0025100643346592,0.1416239104170545,0.0,0.1657544738955425,0.0,1.6666666666666667,11.019550008653876,0.1704709606944815,0.165026991701874,0.9182958340544896,0.0,0.1724942918690443,1.3333333333333333,0.0205313536721135,0.0008891967217134,0.1706764966610726,0.0011946602268996,0.0,0.0014485421681819,0.064318417344818,0.1146205562134804,0.1791353718452596
181,0.398,0.2485904654375757,0.4761742622718172,0.0,0.1332168677307899,0.1924003653893271,0.0,0.4761742622718172,0.023437871015901,0.0,0.0,0.0,3.333333333333333,0.0033739306891469,0.0078572521728441,0.0,0.6628350999456194,0.0017955115870456,0.0,0.0007628380041122,0.1520413058065661,0.0,0.1747230193708759,0.0,1.6666666666666667,11.019550008653876,0.1795270512268997,0.1758414864999823,0.9182958340544896,0.0,0.1827244251698866,1.3333333333333333,0.0216648529111999,0.0016982249352933,0.1802269003998372,0.0018352544994291,0.0,0.0013829608420225,0.0658127618175345,0.1211861404025826,0.1891166936924985
182,0.51,0.2493375091983608,0.4367618020968785,0.0,0.1306045361448169,0.1623484989938573,0.0,0.4367618020968785,0.027023538673611,0.0,0.0,0.0,3.333333333333333,0.0008292876200265,0.0072111193899358,0.0,0.6292580735216423,0.0016068032395931,0.0,0.0065870241745796,0.1076727360661112,0.0,0.1372088679162134,0.0,1.6666666666666667,5.509775004326937,0.1419514583158545,0.1341663363119252,0.9182958340544896,0.0,0.1435189249149033,1.3333333333333333,0.0146519763620529,0.0012983525338911,0.1440941517618756,0.0026136080667036,0.0,0.0050868172869187,0.0595953049311163,0.0959753349386358,0.1415241662337869
183,0.771,0.3671651055122852,0.5056446819713498,0.0,0.0275148285765814,0.537453249453529,0.0,0.0,0.012513249829662,0.0,0.0,0.5056446819713498,0.0,0.0004759851834888,0.0012210401412176,0.0,0.6087085178170244,0.0004690213622541,0.537453249453529,0.0044537505003455,0.1926502042036159,0.0,0.2274457278115877,0.0,1.3333333333333333,11.509775004326936,0.2249817890520066,0.221192630972016,1.9182958340544896,0.0,0.2242741937838243,1.3333333333333333,0.0035253589681699,0.001999044377061,0.2240462030094477,0.0026170201075453,0.0,0.0022272886104314,0.011687241905258,0.0892480938141761,0.2246322027730506
184,0.817,0.3808620805885639,0.5166751694044601,0.0,0.0297727437759951,0.5448500213962497,0.0,0.0,0.0124576556525301,0.0,0.0,0.5166751694044601,0.0,0.0007031096097449,0.0013916508421402,0.0,0.6230087511984278,0.0005971246224409,0.5448500213962497,0.0043567662026615,0.198383782810339,0.0,0.2323218396546415,0.0,1.3333333333333333,11.509775004326936,0.2302789316916019,0.2265617199462445,1.9182958340544896,0.0,0.2294237477607123,1.3333333333333333,0.0037838904424643,0.0019490604944067,0.2267079076708037,0.0026477573716584,0.0,0.0021915287558763,0.012165750701909,0.092773855843904,0.2296154862116054
185,0.974,0.3957357271033047,0.5274665097021173,0.0,0.0327993901877907,0.5520286317807102,0.0,0.0,0.0124703779031761,0.0,0.0,0.5274665097021173,0.0,0.0009367115073079,0.0015514359927683,0.0,0.639134024337696,0.0007222549361141,0.5520286317807102,0.0042736186870933,0.2039726436537975,0.0,0.2370340791974555,0.0,1.3333333333333333,11.509775004326936,0.2353978217719696,0.231767414122626,1.9182958340544896,0.0,0.2343890847903964,1.3333333333333333,0.0040566135660165,0.0018857744275607,0.2317286024497561,0.0026884774728433,0.0,0.0019086558655555,0.0125883554682572,0.0964314025889961,0.2344908995812823
186,1.083,0.4035412313799874,0.535573938610679,0.0,0.0340637350992286,0.5577718640620059,0.0,0.0,0.0124494337055414,0.0,0.0,0.535573938610679,0.0,0.001090775031444,0.0016464971002881,0.0,0.6477836486975365,0.0008036922290565,0.5577718640620059,0.0042136331000901,0.2079683539643103,0.0,0.2404444759671963,0.0,1.3333333333333333,11.509775004326936,0.2390809532571005,0.2355457417492817,1.9182958340544896,0.0,0.237975151916438,1.3333333333333333,0.0042215040033785,0.0018305371318279,0.2363290606466191,0.0027133921252892,0.0,0.0019048572955126,0.0128809916130852,0.0991524767209169,0.2380176518335613
187,1.226,0.3845957226043318,0.5160849204389645,0.0,0.0395307027581281,0.5450696679056539,0.0,0.0,0.0110496803305102,0.0,0.0,0.5160849204389645,0.0,0.001308490743935,0.0015802733051754,0.0,0.6351608006684873,0.0009650962359374,0.5450696679056539,0.0034083207416494,0.2094432192231844,0.0,0.2421084528371981,0.0,1.3333333333333333,19.01955000865388,0.2405682477454251,0.2372286224992008,1.584962500721156,0.0,0.2396058893836697,1.3333333333333333,0.0041667979782142,0.0013193553341114,0.2378527630300875,0.0022128843003566,0.0,0.0015490632012569,0.0108618494465275,0.0999830527538356,0.2397941323079498
